crew,id
 Liz Garbus,70845
 Jon Hurwitz,71552
 Israel Luna,66895
 Gareth Evans,94329
 Drew Goddard,22970
 David Foenkinos,81342
 Bobcat Goldthwait,74306
 Amanda Pope,87098
 Jsu Garcia,80432
N/A,2929
 Tareque Masud,72958
 Tewfik Saleh,178535
N/A,51991
N/A,251797
 Clay Westervelt,28136
 John Gilling,43309
 Antonio Margheriti,28912
N/A,37586
 Amir Muhammad,256044
 Florian Cossen,73889
N/A,36228
 Joseph Losey,37084
 Sajid Khan,85052
 Sriram Raghavan,85050
N/A,39172
 Mircea Veroiu,258227
 Joseph Cedar,72551
N/A,85033
 Kat Coiro,91070
 Jack Messitt,14686
 Dick Bartlett,75132
N/A,56180
 Chris Kentis,92182
 Declan Lowney,75778
 Sheldon Larry,274325
N/A,42960
 Bobby Farrelly,76489
 James McTeigue,70436
 Stevie Wermers,76346
 Tony Krantz,54271
 Tarsem Singh,62764
 Peter Berg,44833
 Romain Gavras,50365
 Emma Cooper,206953
 Kenji Mizoguchi,45993
 Julian Jarrold,206997
 Emanuele Crialese,73872
 Jim Clark,28715
N/A,82327
 John Madden,74534
 Sam Dunn,41120
 Leonard Retel Helmrich,58287
 Vincent Sherman,111037
 Yoav Potash,77881
 Tom Kingsley,91292
 Edoardo Leo,109979
 Marius Holst,73211
 Joel Schumacher,40720
 Michael Lembeck,60405
 Ken Mills,86455
 Morgan Spurlock,91356
N/A,63310
 Pierre Schoendoerffer,86727
 Lee Hirsch,84404
 Oren Kaplan,74447
 Jim McBride,18591
 William Castle,86416
N/A,84660
 Melis Ubukeyev,255772
 Tanya Wexler,75802
 Tony Elwood,39509
 Humphrey Jennings,88609
 Jean Rouch,84820
 Victor Cook,31967
 Philip Gelatt,45347
 Jerzy Skolimowski,121942
N/A,53191
 Priyadarshan,54081
 Farhad Mann,37434
N/A,86975
 Nicholas Ray,48646
 Georgios Papaioannou,138719
 Michael Grecco,56325
 Jon Stone,319656
 Spencer Gordon Bennet,37467
 Samuel Fuller,37329
 Nicholas Stoller,72207
 Richard Stanley,194498
N/A,19757
N/A,85621
 Donovan Marsh,61410
 Koreyoshi Kurahara,111304
N/A,74402
 Leo Penn,68752
 Nathan Hope,28891
 Todd Louiso,25154
 Tim Matheson,73336
 Frank McDonald,23281
 Richard Bartlett,328918
 Benjamin Turner,31223
 Todd Rohal,83330
 Paul Campion,70386
 Tim Story,67660
 Scott Hicks,77877
 Alex Chapple,48008
 Byron Haskin,145878
N/A,304375
 Brian Iglesias,84569
 Henry Hathaway,242621
 Ben Sombogaart,17347
N/A,43373
 Rick Hauser,284694
 Marshall Curry,79042
 Peter Skillman Odiorne,73563
 Boaz Yakin,72387
 Edward Yang,106373
 Gregory Doran,28238
 Dominique Abel,89287
 Jonas Mekas,105583
 Mike de Leon,253808
 Lloyd Bacon,106605
 Chris Dapkins,91352
N/A,159900
N/A,162284
 Thierry Binisti,61361
 Salim Akil,57119
 Yoshishige Yoshida,148371
 John Gulager,15135
 Kriv Stenders,66125
 Rob Sitch,88478
 Nikos Nikolaidis,131476
 Shonali Bose,25799
 Tim Burton,62213
 Russell Mulcahy,13486
 Fredrik Gertten,84177
 Mani Maserrat Agah,58390
 David Barker,140781
 Aimee Lagos,89326
 George Gallo,92000
 Sheree Folkson,40161
 Scott Saunders,135686
 Gaby Dellal,77957
 Djo Munga,63946
 Joshua Marston,82624
 Gerardo Olivares,59835
 Nathan Morlando,92493
 Panos Cosmatos,50037
 Paul Crowder,47479
N/A,23683
 Selton Mello,79934
 Fred Andrews,73963
N/A,73881
N/A,159907
 Jasper James,200157
 Shimit Amin,26815
 Shoojit Sircar,103243
N/A,84496
N/A,111188
 Irakli Kvirikadze,258253
N/A,51823
N/A,61979
 Larry Charles,76493
 Steve Gagne,80169
N/A,73517
 James Ivory,73600
 Allison Anders,37497
 Guy Maddin,93084
 Tim Haines,28500
N/A,231763
 Jon Shenk,86850
N/A,14400
 Tim Chambers,48620
 Henry Koster,76011
 Thomas Carter,22683
 Raffaello Matarazzo,132122
N/A,110573
 Mikko Niskanen,362151
 Sidney Sokhona,288165
N/A,97038
 Joseph Losey,167408
 Barry Sonnenfeld,41154
 Rupert Sanders,58595
 Matti Kassila,199196
 Risto Jarva,140036
 Sharon Lockhart,122341
 Robert Stevenson,109016
 Tod Browning,118131
 Zal Batmanglij,86812
N/A,31559
 Adam Gierasch,27646
 Rich Christiano,39401
 Chakri Toleti,25121
N/A,77561
 Bradley Parker,93856
 Vincent Paronnaud,78206
 Javier Balaguer,80742
 Peter Collinson,161460
 Gordon Parks,63773
 Peter Lord,72197
N/A,85546
 Philip Kaufman,111839
N/A,26864
 Derick Martini,94363
 Ridley Scott,70981
 Nicholas McCarthy,111440
 Cindy Kleine,44997
 David Nixon,35691
 Richard Linklater,92591
 Rohit Dhawan,79990
 Philip Dunne,101288
 Lee Davis,77084
 Richard Brooks,36334
N/A,12645
 Dag Yngvesson,169747
N/A,169022
 Sarah Polley,86555
 Kaspar Heidelbach,50077
 Ola Simonsson,48392
 Lois Weber,155953
 Robert Lynn,106020
N/A,104396
 David Wain,50647
 Vincent Sherman,85293
 William Keighley,43598
 Wes Anderson,83666
N/A,45054
 Ami Canaan Mann,72477
 Sujoy Ghosh,82825
 Michael Chang,103269
 Hirokazu Koreeda,79382
 Alain Resnais,61296
 Cyril Frankel,80151
 Adrian Grunberg,80389
 Osamu Fukutani,109554
 Keoni Waxman,26583
 Renny Harlin,50601
 Oliver Schmitz,45244
 John Lechago,49830
 Lauren Montgomery,13640
N/A,44473
 Philippe Grandrieux,37000
N/A,54484
 Lena Koppel,60592
 Vulo Radev,109379
 Carmelo Bene,169652
 Peter Tscherkassky,110650
 Philip Rosenthal,64836
 Lewis Allen,25564
N/A,61125
 Stephan Elliott,85435
 Julie Gavras,79995
N/A,12255
 Jerry Jameson,83723
 David Cronenberg,49014
 Brian Miller,68472
 Brian Robbins,72358
 Alastair Fothergill,72334
N/A,201703
 Colin Trevorrow,84332
 Conrad Vernon,80321
 Carl Lindbergh,71326
 Richard Thorpe,109018
 Joseph Losey,64456
 Kenneth Anger,65421
 Kenneth Anger,43337
 Mateo Gil,68818
 Lynn Shelton,84355
 Rashid Nugmanov,20847
 Theo Angelopoulos,48210
 Daisuke Nishio,39144
 Daisuke Nishio,39145
 Sam Liu,22855
 Mike Disa,55215
 Tetsuro Amino,56191
N/A,48393
 Jean Delannoy,66956
 Jack Lewis,46469
 Kazuhisa Takenouchi,116776
 Daisuke Nishio,39100
 Brenda Chapman,62177
 Andrew Knight,13313
 Peter Werner,63193
 Jossi Wieler,379689
N/A,52462
 Daisuke Nishio,39101
 Bradley Raymond,13761
 Nick Ormerod,86467
 Kirk Jones,76494
 Woody Allen,81836
 Howard Morris,212622
 Timur Bekmambetov,72331
 Burt Balaban,3556
 James Goldstone,42621
 Bess Kargman,89874
 Noel Clarke,44877
 Andy Warhol,195056
 James Flood,81115
 Joseph Kahn,68684
 Maria Blom,27550
 Joe May,92352
N/A,173891
 Benson Lee,18150
 Dean Wright,96399
N/A,40171
 Federico Moccia,34494
 Semyon Aranovich,86157
 Herman Yau,154115
 Adam Shankman,80585
 Lorene Scafaria,88005
 Doug Sweetland,13042
 Brad Bird,13932
 Jack Starrett,29860
 David Wickes,48747
 Bud Luckey,13062
 Andrew Jimenez,13933
N/A,44095
 Denny Harris,28380
 Seth MacFarlane,72105
 Lee Kirk,100046
 John Lasseter,13927
 Steven Soderbergh,77930
 Chris Paine,67619
 Daisuke Nishio,39103
N/A,24752
 Henry Cass,52639
 Robbins Barstow,151168
N/A,171108
N/A,26974
 Dick Lowry,24729
 Walter Salles,83770
 Jonathan Segal,50590
 Bob Hercules,105795
 Daisuke Nishio,39104
 Shigeyasu Yamauchi,34433
 Koji Masutani,78999
 Nacho Vigalondo,76333
 Hadi Hajaig,95516
 Marc Webb,1930
 David Giles,378452
N/A,39105
 Jonas Mekas,148811
N/A,21506
N/A,86985
 Takashi Nomura,38728
N/A,42226
N/A,23823
N/A,16624
 Steve Martino,57800
 Benh Zeitlin,84175
 Val Guest,46223
N/A,173580
 Mihalis Kakogiannis,61111
 Alex Kurtzman,98548
N/A,86664
 Takumi Furukawa,71722
 Yoshishige Yoshida,264393
 Nikos Nikolaidis,131653
N/A,200281
N/A,99934
 Oliver Stone,82525
 Phil Weinstein,25913
 Petri Kotwica,104997
N/A,155288
 Gert Fredholm,16059
 John Erman,52311
 Staffan Lindberg,86980
 Ken Burns,208988
 Ken Burns,57346
 Qasim Basir,66025
 Cameron Crowe,105567
 Jean Girault,11680
 James Seale,5965
 Nick Love,31218
 John Lasseter,13926
 Kerry Beyer,40770
 Curtis Crawford,75810
 William Nigh,59706
 Jan Pinkava,13929
N/A,96534
N/A,60003
 Tyler Perry,103370
 Don Siegel,32050
 Craig Singer,62289
 Jack Perez,80468
N/A,51794
 Anees Bazmee,53804
N/A,31680
 Steve Barron,83191
 Akiva Schaffer,80035
 Vincent Lannoo,65997
 Jack Nicholson,57215
 Michael Kruzan,193976
N/A,276165
 Roberto Faenza,93676
 Julie Delpy,84165
 Chris Petit,45945
 Trey Stokes,50053
N/A,279159
 Jon Moritsugu,183386
 Aluizio Abranches,44125
 Hawley Pratt,43580
N/A,61015
 William Friedkin,73567
 Lothar Mendes,172214
N/A,82877
 Shigeyasu Yamauchi,44251
 Kazuyoshi Katayama,50388
 Craig Carlisle,19575
 Yoshihiro Ueda,39106
N/A,39107
 Teuvo Tulio,55184
 Jonas Mekas,148807
N/A,14863
 Dexter Fletcher,86593
 Alexandre Rockwell,72843
 Paul Weitz,78571
 Zoltan Korda,43852
 Zoltan Korda,43858
 Lawrence Roeck,101325
 Don McBrearty,102431
 David Hugh Jones,16716
 Vincente Minnelli,52906
N/A,61539
 John Lasseter,13928
 Ralph Eggleston,13930
 Jonathan Dayton,103332
 Len Wiseman,64635
 Shane Meadows,25048
 Randall Cole,73943
N/A,55680
N/A,75229
 Oley Sassone,22059
 Giles Foster,65035
 Masayuki Ochiai,32171
 Ken Loach,103747
 Peter Byck,75446
 Keoni Waxman,28465
 Paolo Genovese,56909
 Alby Falzon,37545
N/A,39108
 Mitsuo Hashimoto,39323
N/A,73335
 Ted Nicolaou,34125
 Olivier Van Hoofstadt,8736
 Michel Hazanavicius,16130
 Daniel Stamm,109459
 Kristian Pithie,320917
 Dolph Lundgren,35402
 Uwe Boll,80410
 Anno Saul,51365
N/A,39324
 Osamu Kasai,18095
 William Heise,94570
 Gustavo Taretto,76696
 Gordon Douglas,68143
N/A,102630
 William Kaufman,122924
 Jeffery Scott Lando,18443
 Michael Mfume,155341
N/A,38256
 Wilfred Jackson,58159
 Quentin Dupieux,49084
 Harry Winer,81436
 Jonathan Demme,105978
 Bill Rebane,94548
 John Hyams,100683
 Dermot Mulroney,59296
 Peggy Holmes,13676
 Suzan Beraza,85593
 Sam Mendes,37724
 Nikos Nikolaidis,131997
 Francesco Rosi,58383
 James Ivory,77287
 Eric Lartigau,20106
 Gustave de Kervern,21145
 Aaron Norris,63988
 Jay Roach,77953
 Claes Olsson,116019
 Gabe Torres,85414
 David Frankel,82696
 Shimako Sato,24410
 Koji Shima,70872
 Michael Preece,38202
 Eric Norris,36996
 Lauren Greenfield,84327
 Pauline Chan,118984
 William Tannen,20499
 Edward Dmytryk,100910
 Gregg Champion,45792
 Serge Boutleroff,8266
 Spencer Gordon Bennet,314070
N/A,51190
 Jang Hoon,50090
N/A,77068
 Jamie Johnson,46888
 Josh Reed,49958
 Hans Richter,32327
N/A,50696
 Nikos Nikolaidis,133523
 Hiroshi Inagaki,43121
 Jerzy Skolimowski,133373
 Koreyoshi Kurahara,71719
 Tim Sullivan,79771
 Jackie Chan,34800
 Chu Mu,21537
 Yoshikatsu Kimura,68649
 Pete McCormack,84383
N/A,126420
 Yoshishige Yoshida,104241
N/A,93188
 Susan Froemke,120271
 Elgin James,75595
 Koreyoshi Kurahara,95506
 Ismail Merchant,78263
 Chu Mu,38034
 Sam Fell,77174
 David Bowers,82650
 Steve Webb,40572
 Mike de Leon,208579
 Veit Harlan,97088
 Veit Harlan,265579
N/A,36859
 Vahe Gabuchian,75680
 Belisario Amador,458428
N/A,79224
 Takashi Miike,85836
 Christopher Neil,84203
 Lee Toland Krieger,84184
N/A,293094
 Joachim Lafosse,121210
N/A,118013
 Dax Shepard,109513
 Jason Freeland,14196
 Rufus Norris,109584
 Vivi Friedman,73846
 Chantal Akerman,93934
 John Kafka,14128
 Todd Solondz,83384
 John Fasano,84289
 Arthur Bradford,76360
 Toshio Matsumoto,1556
N/A,118624
 David Koepp,49526
 Mikhail Kalatozov,83539
N/A,101482
 Fred Olen Ray,30785
 Ingmar Bergman,42152
 Peter Hedges,71864
 John Hillcoat,82633
 Krisztina Goda,57330
 John Gulager,71668
 Dusan Makavejev,71725
 David Brooks,89691
 Alexander Grasshoff,31074
 Mike Birbiglia,84340
 Paul Wheeler,26556
 David Drury,202043
 Sarah Pia Anderson,216035
 Pere Portabella,137625
N/A,90061
 Philip Martin,263946
 Malik Bendjelloul,84334
 Ole Bornedal,77883
 Ernie Barbarash,127521
 Sid Bennett,119698
 Guillaume Canet,48034
 Cory Shiozaki,110491
 Todd Lincoln ,79694
 Carol Morley,83540
N/A,108762
 Christopher Sykes,376394
 Tom Hooper,263947
 John Madden,215999
 Nikos Nikolaidis,134012
N/A,191402
 Josh Stolberg,83403
N/A,239368
 Jackie Oudney,39369
 Koldo Serra,12677
 Jacques Fieschi,79034
 Philip Kaufman,27349
N/A,40629
 William Klein,67429
 Joe Berlinger,83660
 Leslye Headland,84174
 Brian Klugman,83686
 Mads Matthiesen,84344
 Ralph Nelson,53336
 Dror Zahavi,35623
 Francesco Rosi,86785
 William Klein,27146
 Manuel Iborra,189472
 Jason Moore,114150
 Mabrouk El Mechri,77948
 Todd Louiso,84281
 Mikio Naruse,46493
 Jamie Bradshaw,112090
 Burt Kennedy,85341
 Charles Martin Smith,37661
N/A,130458
 Ron Fricke,89708
 Chris Bailey,67166
 Rian Johnson,59967
 Craig Zobel,84188
 Brillante Mendoza,122080
 Sean Anders,87428
 Luc Besson,26505
 James Sbardellati,15895
 Jim Wynorski,28218
 Carles Torrens,97795
 Sebastian Dehnhardt,70808
 Alrick Brown,81215
 Raffaello Matarazzo,94108
 Yukio Mishima,71827
 Philippe Garrel,149145
 Pere Portabella,126278
 Jake Schreier,84329
N/A,122492
 Nadine Labaki,77461
 Alison Klayman,84169
N/A,24421
N/A,82510
 Roberto Rossellini,117408
N/A,61854
 Dennis Lee,96973
N/A,16640
N/A,71679
 Robert Lorenz,87825
 Robert Stevenson,88075
 Fernando Meirelles,89455
 Marcus Lenz,148857
 John Ford,157903
 Roy Del Ruth,43599
 Sacha Guitry,70090
 Olaf Saumer,74103
 Joe Berlinger,84347
 Daryl Wein,100529
 Paul Thomas Anderson,68722
 Burt Kennedy,85339
 Frank Martin,191600
 Pete Travis,49049
 Rouben Mamoulian,179251
 Levan Bakhia,137145
 Nicholas Jarecki,60599
 Steve Taylor,98369
 Giovanni Veronesi,20069
 Pupi Avati,42399
 Frank Woodruff,129535
 Heidi Ewing,84190
 Akan Satayev,78464
 Adam Smith,97933
 Evald Schorm,106124
 Zafar Hai,53909
 Peter Fleischmann,64454
 Vincente Minnelli,4822
 Robert Hall,55723
 Helvio Soto,67441
N/A,48654
 Jeff Beesley,19823
 Paul Tassie,112973
 Mateo Gil,38091
 Jesse Baget,122930
 Gregory McQualter,128280
 David Ayer,77016
 Rouben Mamoulian,52432
 Joe Swanberg,84348
 Frederick Wiseman,47059
 Bill Marchant,47462
 Stephen Chbosky,84892
 Thomas Vinterberg,103663
 Leos Carax,103328
 Ricki Stern,111174
N/A,115712
 Rafi Pitts,52767
 Leslie Zemeckis,91911
 Afonso Poyart,102784
 Salim Akil,88036
 George Augusto,68663
 Jill Sprecher,51996
N/A,75638
N/A,81830
 Olivier Megaton,82675
 Lee Daniels,82390
 Paul Joyce,101803
 Will Lovelace,83589
 Alexander Korda,38719
 Sacha Guitry,76703
N/A,97310
 Noriyuki Abe,17165
 David Hinton,223195
 Peter Rinaldi,270372
 Ermanno Olmi,148408
 Naomi Kawase,255948
N/A,128203
 Nikolaj Arcel,88273
 Mark Tonderai,82505
N/A,128564
N/A,5422
 Christopher Ray,86703
 Ida Lupino,83670
 Jason Michael Brescia,127700
 Rainer Werner Fassbinder,42203
 Johnnie To,45397
 John Sullivan,126509
N/A,77462
N/A,85735
N/A,91913
 Vincent Garenq,83801
 Mathieu Roy,79172
 Edward Sedgwick,104557
 Lee Sholem,64071
 John Ford,168217
 Pascal Laugier,86597
 Xavier Dolan,110160
 Rob Reiner,101731
 Joshua Leonard,74830
 Richard Boleslawski,82096
 Lisa Azuelos,80271
N/A,64897
N/A,105348
 Wayne Blair,110146
 Lamont Johnson,142585
 Andy Baybutt,84342
 Hart Bochner,15936
 Evald Schorm,104306
N/A,75318
 Jacques Audiard,97365
 John Ford,131360
 Kazui Nihonmatsu,124597
 Hajime Sato,42628
 Hiroshi Matsuno,124423
 Arthur Crabtree,81678
 Leslie Arliss,41996
 Habib Faisal,103640
 Charles Band,10089
N/A,123359
 Kevin Carraway,84577
 Espen Sandberg,70667
 Dan Cutforth,101267
N/A,130717
 Georgiy Kropachyov,57230
 Alexander Korda,43687
 James Ivory,134738
 Toshio Masuda,71720
 Peter Jones,135312
N/A,170263
 Kevin Brownlow,197726
 Marta Arribas,100085
N/A,370044
N/A,76960
N/A,273029
 Henry Jaglom,53898
 Gary Hustwit,77269
N/A,112678
 Gene Nelson,170517
N/A,110336
 Christopher Bird,91250
 Richard Schickel,131671
 David Heeley,262243
N/A,537
 Marshall Lewy,84180
N/A,47405
 Gilbert Lukalia,135547
 Kevin Macdonald,90125
 Tim Burton,62214
 Daniel Farrands,15004
 Jerry Seinfeld,61372
 Henri Verneuil,151232
 Arto Halonen,161456
 Scott Derrickson,82507
 Charles Kiselyak,288121
 Hugh Munro Neely,197733
 Michael Matessino,92171
 Cess Silvera,13830
 Basil Dearden,64291
 Mitch Glazer,38753
 Dustin Lance Black,102639
 Genndy Tartakovsky,76492
 Chiara Clemente,207459
 Christopher Kenneally,110354
 Alex Gregory,69778
 David Naylor,196738
 Frederick Baker,283101
N/A,288421
 Shari Springer Berman,292547
 Gordon Flemyng,16387
 Matthew Lillard,97683
 Louis King,33390
 Eugene Forde,33391
 Joe Roth,39062
 James Ivory,109600
N/A,49971
 Andrey Malyukov,40709
 Roger Corman,48202
 Seijun Suzuki,71723
 Alex Nicol,34078
 Michel Gondry,30953
 Chris Lavis,35253
 Ben Affleck,68734
 Martin McDonagh,86838
N/A,84317
 Jim Field Smith,79697
 John Putch,134371
 Ben Drew,109843
 Josh Radnor,84306
N/A,40075
 Lars Molin,80059
 Michael Gordon,39779
 Gene Feldman,340543
 Kevin Tostado,86726
 Griff Furst,116463
 Steve Barron,38280
N/A,99579
 Michael Damian,72391
 Eugene Jarecki,84284
 Amy Berg,84351
 Stefan Forbes,18112
 Hideki Takeuchi,105210
 Markus Schleinzer,78604
 Chris Hegedus,57722
 Edward Dmytryk,131837
 Allan Dwan,89723
 Mike Disa,57089
 Koreyoshi Kurahara,95503
 Amber Benson,49250
 Aaron Harvey,75736
 Corey Allen,202973
 Cy Endfield,27543
 Jay Anania,122928
N/A,108512
 Raffaello Matarazzo,149190
N/A,45000
N/A,50950
 Richard Schickel,288105
N/A,288413
 Robert Mandel,98303
 Hasko Baumann,55327
 Gerard Johnson,32904
 Jeremy Seifert,82642
 Bertrand Blier,50845
 Koreyoshi Kurahara,95508
 Becky Smith,91122
 David France,84286
 Paco Plaza,80280
 Archie Mayo,110525
 Anurag Kashyap,117691
 Sean Stone,122804
 Glendyn Ivin,27480
 Patricia Riggen,82618
 Laurent Tirard,99770
 King Vidor,72479
 Robert Stevenson,106016
 Michael Apted,116167
N/A,292975
 Allan Dwan,43172
 Vicente Aranda,60985
 Robert Favreau,49846
 Brian Knappenberger,97690
 Darren Lynn Bousman,135368
 Antonio Negret,82485
 Jean Becker,9736
 Henry Joost,82990
 Leszek Dawid,135161
 Hy Averback,59897
N/A,99650
 Stephen Fung,121823
 Raffaello Matarazzo,66893
 Kazui Nihonmatsu,42712
 Jay Chandrasekhar,98066
 Victor Salva,86759
 Mitsuru Meike,71261
 Joseph McGrath,6078
 Justin Hardy,75244
N/A,48770
 Jordan Roberts,94104
 Rob Cohen,94348
N/A,84172
 Tom Tykwer,83542
 Mike Kaplan,171961
 Javier Soto,72867
 Bruce Ricker,288122
 Ariel Vromen,17216
 Charlie Russell,108901
 Phillip Montgomery,105942
N/A,85741
 Julian Jarrold,133557
 Marten Persiel,91030
 Paul Sen,89638
 Billy Samoa Saleebey,17375
N/A,61012
 Tom Thurman,288193
 Yuji Moriyama,288037
 Herb Freed,27420
 Phil Flores,26233
 Don Hartman,24863
 Jon Gunn,43937
 Marc Rothemund,149763
 Simon Kaijser,86983
 Per Fly,41530
 Paul Davis,61997
N/A,164753
 Roy Rowland,37635
 Jerome Storm,174946
 Zhang Meng,72245
 Atiq Rahimi,128158
 Dariush Mehrjui,43761
 Curtis Hanson,82684
 Joseph Garner,117266
 Frank Coraci,87826
 Richard Schickel,262988
N/A,181628
N/A,288298
N/A,51911
N/A,127756
N/A,126797
 Andrew Dominik,64689
 Bart Layton,84287
 Marius Markevicius,84318
 Ben Lewin,113947
 Joe Anderson,288117
 Carole Langer,288295
N/A,288284
 Henry King,56558
 John Cassavetes,88912
 Lawrence Gough,39814
N/A,65049
 James Westby,80048
 Lenny Abrahamson,128248
 John Asher,128639
 Mark Joffe,71730
 James Ponsoldt,84341
 Brant Sersen,24385
 David Ross,13078
 Jim Finn,172474
 Rich Moore,82690
 Hal Ashby,47878
N/A,27058
 Lawrence Gordon Clark,82663
N/A,82693
 Robert Zemeckis,87502
 Emad Burnat,84170
 Joe Wright,96724
 Ang Lee,87827
 John Paddy Carstairs,74545
 Douglas Aarniokoski,84226
 Don Argott,132185
 RZA,97430
 Milagros Mumenthaler,85544
 Pat Shields,288438
N/A,84194
N/A,125623
 Kimble Rendall,118957
 Andrew Goth,46429
N/A,45961
 Larry Shaw,119639
 Ted Kotcheff,26405
 Daniel Barnz,82631
 Barry Levinson,123105
 Nancy Savoca,102640
N/A,133458
 Karan Johar,138122
 David Trueba,84308
 Keith Samples,35683
 Nyrki Tapiovaara,286267
 Jacob Aaron Estes,135647
 Bradley Rust Gray,105531
 Yaron Zilberman,121879
 Fumihiko Sori,13391
N/A,79070
 Philip Moeller,110540
 Bill Corcoran,24617
 Paul Ziller,63957
 Tor Ramsey,34004
 Luc Besson,77878
 Eric Idle,32694
 Sergey Bondarchuk,88564
N/A,14720
 Andrew Morahan,19139
 Simon West,127493
 Michael Haneke,86837
 Daniel Raim,109516
 Sion Sono,98631
 Katie Dellamaggiore,95808
 Daniel Auteuil,62580
 Hiroshi Inagaki,20528
N/A,38030
 John Ketcham,73646
 William Fruet,40343
 Ulli Lommel,42939
 Jeff Tremaine,65851
 Lara Shapiro,19794
 Matthias Hoene,114606
 Matt Ross,84166
 Ciaran Foy,52001
N/A,121602
 Richard Jefferies,58790
N/A,78049
 Jack Sholder,12594
 Lisanne Pajot,80215
 Jay Oliva,123025
N/A,121793
 Peter Timm,43652
